id,latitude,longitude,name,cuisine,operator,street,city,postcode,housenumber,website,phone,email,type
FnD_id_1385017621,45.8709767,10.8718531,Chiosco al Cor,,,,,,,,,,fast_food
FnD_id_1387183915,45.8692954,10.8768883,Cutty Sark,,,Via Riccardo Pontalti,,,2,,+39 0464 505029,,pub
FnD_id_1388563445,46.0485878,11.1130815,Bar Fedeltà,,,,,,,,,,cafe
FnD_id_1400030450,45.9120046,10.6131858,Bar Smile,,,,,,,,,,bar
FnD_id_1400537508,46.0598074,11.2395195,,chinese,,,,,,,,,restaurant:chinese
FnD_id_1402541403,45.8964439,11.0408045,Trattoria da Pierino,italian,,,,,,,,,restaurant:italian
FnD_id_1403121855,46.2885427,11.5104565,Cafè Filò,,Varesco Andrea,Piazza Cesare Battisti,Tesero,38038,6,,,,cafe
FnD_id_1404359364,46.3674649,10.9578153,Bar Pizzeria Cucina San Francesco,italian_pizza;italian,Mara Rizzi,Piazza dell'Emigrante,Cavizzana,38022,10,,+39 0463 900162,,restaurant:italian_pizza;italian
FnD_id_1405084830,46.1615929,11.0022655,Osteria Pub Al Laghet,,,Via Laghet,Andalo,38010,1,,,,pub
FnD_id_1407526168,46.1773697,11.167373,,,,,,,,,,,cafe
FnD_id_1415471354,46.0902216,11.1812668,Oltrepizza,pizza,,Via Murialdo,Civezzano,38045,1b,,,,restaurant:pizza
FnD_id_1427239110,46.2117419,11.090839,Istanbul Pizza & Kebap,kebab;pizza,,Via Arturo De Varda,Mezzolombardo,38017,4,,,,fast_food:kebab;pizza
FnD_id_1431628407,45.919716,10.8841607,Pizzeria Ristorante Pace,pizza;italian,,Via Vergolano,Arco,38062,42,,+39 0464 519495,info@pizzeriapace.it,restaurant:pizza;italian
FnD_id_1438388523,46.3273505,11.0232157,Smile Caffè,,,,,,,,,,bar
FnD_id_1444891925,45.8863128,10.8397092,Al Volt,italian,,Via Fiume,Riva del Garda,38066,73,,+39 0464 552570,,restaurant:italian
FnD_id_1445808059,45.9190235,10.8861699,Ritorante Pizzeria Cantina Marchetti,italian,,,,38062,,,,,restaurant:italian
FnD_id_1449166720,46.3171673,11.0687412,Panorama,regional;pizza,,Via Roma,Taio,38012,60,,+39 0463 467206,,restaurant:regional;pizza
FnD_id_1449166974,46.3202438,11.0649849,Caffè al Borgo,,,Piazza San Vittore,Taio,38012,16,,+39 348 7750758,,cafe
FnD_id_1452788047,46.0522184,10.8541761,Clarissa,,,Piazza Dante Alighieri,Stenico,,8,,+39 0465 771245,,cafe
FnD_id_1454331896,46.1007503,11.1014857,Bar Lupo,,,Via Luigi Caneppele,Trento,38121,34/2,,,,cafe
FnD_id_1462796976,46.0688102,11.1231582,Sushizen,japanese,Chen Zhong Ke & C.,Via Malpaga,Trento,38122,14,,+39 0461 262109,,restaurant:japanese
FnD_id_1468552659,46.3195952,11.5027384,"Ristorante ""Le Càore""",,,Località Stava,,38038,31,https://www.lecaore.it/,,,restaurant
FnD_id_1474641633,46.0814021,11.1159431,Bar One,,,Via Ezio Maccani,,38121,105,,,,cafe
FnD_id_1475075466,45.9194494,10.8856287,Il Pizzaiolo,pizza,,,,38062,,,,,fast_food:pizza
FnD_id_1475083641,45.9182232,10.8679692,Bar Orion,,,,,,,,,,bar
FnD_id_1477270680,46.0560464,11.1202614,Aroma,italian;pizza,,Via San Pio X,Trento,38122,29,,+39 0461 092843,,restaurant:italian;pizza
FnD_id_1478989830,46.0637293,11.1223711,Vasilico,pizza,,Via cardinale Cristoforo Madruzzo,Trento,38122,46,,,,fast_food:pizza
FnD_id_1481072136,46.2110709,11.0904906,Crispy Pizzeria,pizza,,Corso Giuseppe Mazzini,Mezzolombardo,38017,75,,,crispy.pizzeria@gmail.com,fast_food:pizza
FnD_id_1487741040,46.2656194,11.0895174,Agritur Bagolin,,,Via Valle,Ton,38010,23,,,,restaurant
FnD_id_1488553673,45.8834251,10.8524966,Villa Aranci,,,,,,25,https://villa-aranci.it/,+39 0464 352570,,restaurant
FnD_id_1488996243,45.8294321,10.5360572,Bar Danieli,,,,,,,,,,bar
FnD_id_1489000130,45.8255707,10.5306017,Bar Conventino,,,,,,,,,,bar
FnD_id_1489866333,45.8261313,10.5317823,Bar Bice,,,,,,,,,,bar
FnD_id_1493571219,46.0622344,11.1279525,La Stua,,Pisoni M. & C SNC,,,,,,,,restaurant
FnD_id_1493571353,46.0629892,11.1275774,Saporoso,japanese;thai,Chen E Mei di Zhan Hong Mei,Via dei Mille,Trento,38122,1,http://www.ristorantesaporoso.it,+39 0461 391118,,restaurant:japanese;thai
FnD_id_1496706607,46.194989,11.1339431,905 Wine & Lunch Bar,,Barzon Giovanni & C.,Via Enrico Avanzi,,,7,,,,bar
FnD_id_1503398641,46.0683022,11.1249779,Skietto,,LOTO s.r.l.,Largo Giosuè Carducci,Trento,38122,38,https://www.skietto.it/,,info@skietto.it,pub
FnD_id_1503398796,46.0683972,11.1248674,Pizzeria Chef,,,Largo Giosuè Carducci,Trento,38122,31,https://pizzeria-chef.it/,,info@pizzeria-chef.it,restaurant
FnD_id_1503398830,46.0684006,11.1250253,Tunnel Lounge,,,Largo Giosuè Carducci,Trento,38122,41,http://www.tunnellounge.it/,+39 0461 439148,info@tunnellounge.it,bar
FnD_id_1505642807,45.8863414,11.0455902,Due Colonne,,,Piazza del Podestà,Rovereto,38068,8,,,,bar
FnD_id_1511958499,46.1441243,10.9651517,Bar Ciao,,,Via Nazionale,Molveno,38018,22,,,,restaurant
FnD_id_1512648046,46.1426074,10.9646752,El Filò,,,,,,,,,,restaurant
FnD_id_1512680703,46.1462573,10.9717714,La Perla,,,,,,,,,,cafe
FnD_id_1514163386,46.2660357,11.0858036,Bar Al Molin,,ISA TRIDENTUM SRLS,Via Al Doss,Ton,38010,3,,,,bar
FnD_id_1514580922,46.0668728,11.1203213,Vinom,,,Via Giuseppe Verdi,Trento,38122,71,,,,bar
FnD_id_1521449447,46.0135215,11.2666729,Veg. Point,,Zucconi Franco,Via Alberè,Tenna,38050,22/1,,+39 0461 700149,,restaurant
FnD_id_1521825496,46.0673004,11.1204457,Focacceria Belvedere,,"Mo-Fr 08:00-14:00 and 16:00-19:00, Sa 08:00-14:00, So off",Vicolo Benassuti,Trento,38122,7,,,,fast_food
FnD_id_1523132849,46.0680972,11.1245432,Oblò Street Food,,,Largo Giosuè Carducci,Trento,38122,24,,,,fast_food
FnD_id_1523162586,46.0688496,11.1247189,La Corte,,,Via degli Orbi,Trento,38122,9,,,,bar
FnD_id_1523162587,46.0686754,11.1247628,Tigella Bella,,,Via degli Orbi,Trento,38122,17a,,,,fast_food
FnD_id_1523289654,46.1423254,10.9635864,Bar Malibù,,,,,,,,,,bar
FnD_id_1523289665,46.141513,10.9656808,L'Osteria del Maso,,,Via Lungolago,,,7,https://osteriadelmaso.it/,,,restaurant
FnD_id_1524975600,46.1425997,10.967,Antica Bosnia,,,,,,,,,,restaurant
FnD_id_1524975624,46.1427859,10.9655748,Meeting,,,,,,,,,,bar
FnD_id_1524976160,46.1427974,10.9655207,Bertolini,ice_cream,,,,,,,,,cafe:ice_cream
FnD_id_1524976201,46.1428847,10.9648973,Cristallo,,,Piazza Scuole,Molveno,38018,2,,,,bar
FnD_id_1525276858,46.1425447,10.9665729,Imperia,,,Piazza San Carlo,Molveno,38018,1,,,,bar
FnD_id_1525277252,46.1426012,10.9663414,,,,,,,,,,,bar
FnD_id_1525442359,46.1433344,10.9667864,Bucaneve,regional,,,,,,,,,restaurant:regional
FnD_id_1526314493,46.2917338,11.4624067,La Salera,pizza,,Via Pizzegoda,Cavalese,38033,3,,,,restaurant:pizza
FnD_id_1532731021,46.0534021,11.4579954,Ristorante Pizzeria Centrale,,Tomaselli Luigino & C. snc,Piazza Martiri della Resistenza,Borgo Valsugana,38051,3,,+39 0461 752205,,restaurant
FnD_id_1536632550,45.8894885,11.0422969,Piazzetta,,Davide Demattè,Via Roma,Rovereto,38068,41,,+39 334 292 8972,dema.dema890@yahoo.it,bar
FnD_id_1552302322,46.0721038,11.0606605,Bar en Piaza,,,,,,,,,,bar
FnD_id_1552327070,46.0727197,11.0585684,Alpino,regional,,,,,,,,,restaurant:regional
FnD_id_1552328450,46.0727644,11.0585657,Bar Alpino,,,,,,,,,,bar
FnD_id_1559090540,46.0644262,11.1389063,Bar di Ingegneria,,,,,,,,,,cafe
FnD_id_1562352514,45.8248249,10.5318849,American bar,,,,,,,,,,bar
FnD_id_1562362389,45.8306375,10.5394219,,,,,,,,,,,restaurant
FnD_id_1563104824,46.1745997,11.8260129,La Boteghina,,,,,,,,,,cafe
FnD_id_1565347281,46.0670248,11.4338783,,,,,,,,,,,bar
FnD_id_1580347710,46.0891824,11.1205897,,,,,,,,,,,bar
FnD_id_1580874437,46.0859428,11.1193723,Bilal Fast Food,kebab;pizza,,Via Antonio Pranzelores,Trento,38121,84,,,,fast_food:kebab;pizza
FnD_id_1583728920,46.2835809,11.4857534,Pizzeria Ristorante Bar I Volti,pizza,,Via Chiesa,Cavalese,,33a,,,,restaurant:pizza
FnD_id_1584024518,46.3764556,11.6620286,Cafe Gabry,,,,,,,,,,cafe
FnD_id_1584766272,46.3537542,11.6824337,Malga Pozza,,,,,,,,,,restaurant
FnD_id_1585221252,46.3944645,11.666888,Ja Vito,,,,,,,,,,restaurant
FnD_id_1585221511,46.3957595,11.6666167,Ristorante Pizzeria Sas da Rocia,,,,,,,,,,restaurant
FnD_id_1590167249,46.2856892,11.0385135,Caffè Letizia,,,,,,,,,,cafe
FnD_id_1590524177,46.0679486,11.1257528,Galileo,,Rossoamaranto,Via Galileo Galilei,Trento,38122,5,,+39 0461 234217,,cafe
FnD_id_1602626070,45.9092169,10.8688122,Euro Cafè,,,,,,,,,,bar
FnD_id_1605250041,46.0026613,11.2956211,Bar Stazione Agip,,Stefani Federico & C. s.n.c.,Località Maines,Levico Terme,38056,7,,,,bar
FnD_id_1608971475,46.0176482,11.107122,Trattoria Pizzeria Smorza,pizza;italian,Caldonazzi A. & C. SNC,Via dei Rimoni,Romagnano,38123,26,https://www.smorza.it/,+39 0461 349130,,restaurant:pizza;italian
FnD_id_1611019142,45.8515815,10.9785431,Bar Centrale,,,,,,,,,,bar
FnD_id_1614314404,46.2769153,11.0799818,,,,,,,,,,,cafe
FnD_id_1614921129,46.2119619,11.0913871,Rosticceria Girardi,,,,,,,,,,fast_food
FnD_id_1620451932,46.0661842,11.1553429,Bar Osteria Can Ton,,,Via della Resistenza,Povo,38123,21,,,,bar
FnD_id_1620510920,46.3263591,10.8752459,L'Oasi,,Oasi S.N.C.,Via Caduti,Dimaro,38025,4,,+39 0463 974518,,cafe
FnD_id_1620985279,46.0516722,11.4565548,Bar Vulcano,,Inacio de Lima Severina,Via Alessandro Spagolla,Borgo Valsugana,38051,7,,+39 0461 751162,,cafe
FnD_id_1620986517,46.0563336,11.463852,Bar Miriam,,,,,,,,,,cafe
FnD_id_1633007183,46.0711211,11.1247229,La Maison de Filip,,,Piazzetta Nicolò Rasmo,Trento,38122,7,https://www.maisondefilip.it/,+39 0461 1415530,info@maisondefilip.it,restaurant
FnD_id_1633007340,46.0715283,11.1246427,Para Todos,,Danil Bodgan Alexandru,Via Torre Verde,Trento,38122,62,,,,restaurant
FnD_id_1638473456,45.8657184,11.0800039,Bosco Dei Pini Neri,italian,,,,,,,,,restaurant:italian
FnD_id_1644423561,46.028115,10.9460306,Movida,,Matteo Lucchetta,Via Daino,Pietramurata,38074,74,,,,bar
FnD_id_1644459664,46.0459598,10.9517146,Stop Caffè,,,,,,,,,,cafe
FnD_id_1651682414,46.0667451,11.1224412,Fiorentina,,MPM S.A.S.,Via Calepina,Trento,38122,4,https://www.fiorentinatrento.it/,+39 0461 236197,trucci76@tin.it,bar
FnD_id_1657651946,45.8849033,11.0093981,La Casa del Vino,,,Piazza S. Vincenzo,,,1,https://www.casadelvino.info,+39 0464 486057,info@casadelvino.info,restaurant
FnD_id_1660847434,46.3371156,11.1151363,,,,,,,,,,,restaurant
FnD_id_1662768545,46.0726612,11.1220772,Giornale & Caffè,,,Via Clementino Vannetti,Trento,38122,29/1,,,,cafe
FnD_id_1666211346,46.0760711,11.1246429,Caffé Silvana,coffee_shop,,Via Bartolameo da Trento,Trento,38122,6,,,,cafe:coffee_shop
FnD_id_1666211377,46.0736255,11.125043,#PIZZAROAD,pizza,,Via Alessandro Manzoni,Trento,38122,15,http://www.pizza-road.it/,,,fast_food:pizza
FnD_id_1668977193,45.9162514,11.0298545,Taverna da Giovanni,regional,,Via Garibaldi,Villa Lagarina,,13,,,,restaurant:regional
FnD_id_1668978967,45.8958902,11.015234,To New York,,,Via Alla scuola,,,3,https://sly230682.wixsite.com/tonewyork,+39 0464 433213,,restaurant
FnD_id_1669326109,46.2089086,11.1025775,Center Bar,,,Via Guido Fiorini,Mezzolombardo,38017,37,,,,bar
FnD_id_1685067432,46.0066637,11.1275091,Snack Bar Flora,,,,,,,,,,cafe
FnD_id_1687733871,46.0695826,11.1182283,Mair Fast Food,pizza;kebab,,Via della Prepositura,Trento,38122,6,,+39 0461 260137,,fast_food:pizza;kebab
FnD_id_1687733877,46.0692303,11.1186422,Break Point,pakistan;indian;pizza,Muhammad Saghir SRL,Via della Prepositura,Trento,38122,7,,+39 0461 093321,,fast_food:pakistan;indian;pizza
FnD_id_1688616579,46.3000582,11.4515373,Cafe Vienna,,,Via San Tommaso,,,61,,,,bar
FnD_id_1706421993,46.0543095,11.1207491,Bar Big Ben,,,,,,,,,,cafe
FnD_id_1706749989,45.9198423,11.3284843,Agritur Galeno,,,,,,,,,,restaurant
FnD_id_1706915650,45.8853148,10.8435768,Ristorante Pizzeria Corsaro,pizza;italian;seafood,,Viale Scaligero,Riva del Garda,38066,5,https://www.ristorantepizzeriacorsaro.it/,+39 0464 017023,,restaurant:pizza;italian;seafood
FnD_id_1707238422,45.8794321,10.854117,Bar ai Pini,,,,,,,,,,bar
FnD_id_1707649406,46.0755897,11.1247099,Nuovo Bar Chistè,,Chistè Marisa,Via del Brennero,Trento,38122,6,,,,cafe
FnD_id_1716085975,46.2402213,11.7577823,Skibar Scandola,,,,,,,,,,cafe
FnD_id_1717103999,46.3929567,11.1189603,Full Moon Pub,,,,,,,,,,pub
FnD_id_1717104002,46.3926085,11.1178255,Pizza Granda,pizza,,,,,,,,,restaurant:pizza
FnD_id_1721724932,46.2096523,11.0924957,Mangiamondo,pizza,,Via Roma,Mezzolombardo,38017,85,https://www.pizzeriamangiamondo.it/,+39 0461 601502,fontana89@outlook.it,fast_food:pizza
FnD_id_1727067587,45.8690942,10.8768735,Prima o poi,,,,,,,,,,cafe
FnD_id_1728872277,45.8694247,10.8764618,Pizzeria Al Porto,italian,,,,,,,,,restaurant:italian
FnD_id_1736149095,46.0646086,11.1210563,Gatizole Cat Cafè,,,Via del Travai,Trento,38122,15,https://gatizole.com/,+39 0461 083540,miao@gatizole.it,cafe
FnD_id_1737540228,45.9156294,11.0315576,Bar Roma,,,,,,,,,,bar
FnD_id_1737540231,45.9151736,11.0343647,Ciro Caffè,,,Via Salisburgo,Villa Lagarina,38060,17,https://www.millenniumcaffedaciro.it/,+390464490383,millenniumcaffebar@gmail.com,bar
FnD_id_1738020431,45.8782766,10.890251,Giardino,pizza,,,,,,,,,restaurant:pizza
FnD_id_1738020632,45.8782691,10.8900418,giardino,,,,,38069,,,,,bar
FnD_id_1748976621,45.9968433,10.6914482,L'angolo della pizza,pizza,,,,,,,,,fast_food:pizza
FnD_id_1748976929,45.9968173,10.6914184,,,,,,,,,,,bar
FnD_id_1749611789,46.082261,11.1158963,Bar Mister,,,,,,,,,,cafe
FnD_id_1749736032,45.8915142,11.0437504,Caffè città,,,Corso Bettini,,,18,,,,bar
FnD_id_1754018634,46.2143238,11.1189223,Bar Tram,,Rossi Maria Grazia,Piazza San Gottardo,Mezzocorona,38016,15,,,,cafe
FnD_id_1754018654,46.2145202,11.1183331,,pizza,,Piazza San Gottardo,Mezzocorona,38016,24,,,,fast_food:pizza
FnD_id_1765623830,45.8479088,10.5809268,,,,,,,,,,,bar
FnD_id_1765623834,45.8483514,10.5794367,Bar centrale,,,Via Giuseppe Garibaldi,,,134,,,,bar
FnD_id_1765623837,45.8487148,10.5785965,Bar Pergola,,,,,,,,,,bar
FnD_id_1765623838,45.8492612,10.5800239,,,,,,,,,,,bar
FnD_id_1765623839,45.8496128,10.5795257,,,,,,,,,,,bar
FnD_id_1765623840,45.849621,10.5800203,,,,,,,,,,,bar
FnD_id_1768099842,46.0716764,11.1256884,Le scuderie del castello,,,Piazza della Mostra,Trento,38122,29,,,,pub
FnD_id_1768099916,46.0707903,11.125361,Café de la Paix,,,Passaggio Teatro Osele,Trento,38122,8,,+39 0461 982520,,bar
FnD_id_1769563648,45.981009,11.1164811,Pizzeria Acquaviva,italian_pizza,,,,,,,,,restaurant:italian_pizza
FnD_id_1772818750,45.9791827,11.2374473,Hotel al Pian,,,,,,,,,,bar
FnD_id_1772818754,45.9791938,11.2374956,Al Pian ristorante - pizzeria,regional,,,,,,,,,restaurant:regional
FnD_id_1776026284,45.9579397,11.3273153,Bar Ristorante Baita al Verle,regional,,,,,,,+39 0464 784050,,restaurant:regional
FnD_id_1777801949,46.0450875,11.0658997,Baita Montesel,,,,,,,,,,restaurant
FnD_id_1780453075,46.0828194,11.2304885,Sapori D'Abruzzo,,,,,,,,,,restaurant
FnD_id_1782401360,46.2659931,11.0606022,3 Cime,,Singh Harpreet,Località Poz 9/B,Denno,38010,,,+39 0461 1532589,,restaurant
FnD_id_1784702656,46.0903458,11.117127,TheRing,,Nanno SNC,Via del Brennero,Trento,38121,320,,+39 0461 823448,,bar
FnD_id_1791527714,45.9774292,11.0910157,Caffé Centrale,,,,,,,,,,cafe
FnD_id_1791527806,45.9776691,11.0913978,Roma,indian;italian;pizza,,Via Roma,Aldeno,38068,8,https://www.facebook.com/Ristorante-Pizzeria-Roma-Aldeno-1639499396338910,+39 0461 842821,ristoranteroma98@yahoo.it,restaurant:indian;italian;pizza
FnD_id_1794791095,46.3280563,10.8709878,,pizza,,,,,,,,,restaurant:pizza
FnD_id_1805481738,46.3816529,10.9705974,Bar Maini,,,,,,,,,,cafe
FnD_id_1805481883,46.3888674,10.9888848,,,,,,,,,,,cafe
FnD_id_1806514143,45.9168658,11.1691844,Caffè in Piazza,,,,,,,,,,cafe
FnD_id_1806514148,45.9168784,11.168811,La Sgeva,pizza,,,,,,,,,restaurant:pizza
FnD_id_1807391641,45.9157285,11.1717781,L'Angolo Bar,,,,,,,,,,bar
FnD_id_1815133390,45.8656358,10.8054919,Osteria dei Magasì,regional,,Via del Dazi,Ledro,38067,3,,+39 0464 508836,,restaurant:regional
FnD_id_1817273242,46.4300563,11.6895202,,,,Strada de Meida,Pozza di Fassa,38036,0,,,,bar
FnD_id_1820559440,46.176825,11.8294244,Bar Aquila nera,,,,,,,,,,cafe
FnD_id_1820559465,46.176747,11.8291275,Bar Diana,,,,,,,,,,cafe
FnD_id_1821220620,46.3651749,11.0355005,Osteria Palazan,regional,Famiglia Fellin,,,,,,+39 0463 421300,,restaurant:regional
FnD_id_1821410699,46.1189491,11.4987081,,,,,,,,,,,cafe
FnD_id_1824386417,45.9965411,11.2587739,,,,,,,,,,,bar
FnD_id_1833230969,46.0723763,11.1251734,El Barrio,,Barrio s.n.c.,Via San Martino,Trento,38122,86,,,,bar
FnD_id_1833250928,46.0401575,11.0582387,Bar allo Sciatore,,,,,,,,,,cafe
FnD_id_1833250953,46.0392725,11.0579577,,,,,,,,,,,cafe
FnD_id_1833290945,45.8851681,11.0092077,Borgo Antico,,,,,,,,,,bar
FnD_id_1838686233,45.8427434,11.0075746,La Pizia,,,,,,,,,,restaurant
FnD_id_1843660150,46.2984356,10.6913187,Bar Bazzega,,,,,,,,,,cafe
FnD_id_1843995236,46.0174524,10.8196861,"Albergo Bar ""La Rosa""",,,,,,,,,,cafe
FnD_id_1844514693,45.8689677,10.8744257,Bar alla Sega,,,,,,,,,,bar
FnD_id_1864713076,45.9162604,10.8855297,Portici Caffè 2.0,,,Via Mantova,Arco,38062,1,,,,bar
FnD_id_1865429079,46.0614254,11.6318934,,,,,,,,,,,bar
FnD_id_1865600396,46.1046888,11.6657079,Malga Valfontane - Agriturismo,regional,,,,,,,,,restaurant:regional
FnD_id_1866311120,46.3590064,10.6814639,,,,,,,,,,,cafe
FnD_id_1869952921,46.085893,11.1593823,Dylan Cafè,,,,,,,,,,cafe
FnD_id_1870408863,46.1388818,11.1132387,Caffè Matteotti,,,Via Giacomo Matteotti,Lavis,38015,23,,,,bar
FnD_id_1870411537,46.1387797,11.1130463,Bar Acli,,,,,,,,,,bar
FnD_id_1872610698,45.9575341,11.033134,Agritur Bellaria,italian,,Strada Provinciale del lago di Cei,,,,,+39 380 714 0827,,restaurant:italian
FnD_id_1886935426,46.0232713,11.0377754,Rifugio Viote,,,Strada delle Viote,Trento,38123,8,,+39 0461 947131,info@rifugioviotetrento.it,restaurant
FnD_id_1889561976,45.8876603,10.8439069,Sushoku,japanese,,Viale Martiri XXVIII Giugno,Riva del Garda,38066,7,https://www.ristorantesushoku.it/,+39 0464 552996,,restaurant:japanese
FnD_id_1889564709,45.8909775,10.8456847,PizzaExpress,pizza,,Viale Trento,Riva del Garda,38066,20,,+390464555666,,restaurant:pizza
FnD_id_1889566663,45.8869684,10.8399072,Restorante i Memento,,,Viale Giovanni Prati,,,38066,,,,restaurant
FnD_id_1889567042,45.8866025,10.839592,Osteria la Contrada,italian,,Via Bastione,Riva del Garda,38066,1,,+39 0464 521695,,restaurant:italian
FnD_id_1889573421,45.8848892,10.8384724,Osteria il Gallo,regional,,Piazzetta San Rocco,,38066,12,http://www.osteriailgallo.com,+39 0464 556200,osteriailgallo@gmail.com,restaurant:regional
FnD_id_1889573422,45.8841383,10.8406604,Ristorante Bellavista,italian,Cico S.r.l. Unipersonale,,,,,,,,restaurant:italian
FnD_id_1889573423,45.8842388,10.839989,Ristorante Sole,,,,,,,,,,restaurant
FnD_id_1889573425,45.8859453,10.8395115,Caneva,,,,,,,,,,fast_food
FnD_id_1889737945,46.0393256,11.0580197,,regional;pizza,,,,,,,,,restaurant:regional;pizza
FnD_id_1893051282,46.0805232,11.116588,Bar Ok,,,Via Ezio Maccani,Trento,38121,11,,,,cafe
FnD_id_1899168155,46.1384075,11.1140736,Bottega del Dersut,,,,,,,,,,cafe
FnD_id_1904436954,45.8850994,10.8408412,Ristorante Maffei,italian,,Via Andrea Maffei,Riva del Garda,38066,7,,,,restaurant:italian
FnD_id_1904668666,45.8857996,10.8415205,Al Vaticano,italian,,Via Santa Maria,,38066,,,,,restaurant:italian
FnD_id_1904668687,45.8855793,10.839077,Pizzeria Trieste,,,Via Fiume,,,15,,,,restaurant
FnD_id_1905543727,46.0054795,11.1267956,Antica Stella,steak_house;burger;pizza;cotoletteria,Andrea Pasquazzo,Via Giulio Catoni,Mattarello,38123,106,http://www.anticastellatrento.com/,+39 0461 944401,info@anticastellatrento.com,restaurant:steak_house;burger;pizza;cotoletteria
FnD_id_1906590005,46.2748995,11.0483767,Bar Marta,,,Via Alcide De Gasperi,Denno,38010,,,,,bar
FnD_id_1915825371,46.4210171,11.6737903,La Grotta,regional;italian;pizza,,,,,,https://www.familyhotellagrotta.it,+39 0462 764047,info@familyhotellagrotta.it,restaurant:regional;italian;pizza
FnD_id_1916510766,46.1524755,10.7666085,La Botte,pizza,,,,,,,,,restaurant:pizza
FnD_id_1923459909,46.1271747,11.2496804,"Pub-Pizzeria ""La Talpa""",,Ceschi Matteo,Via della Cròs,Baselga di Piné,,7,,+39 0461 557202,,bar
FnD_id_1923460618,46.1264138,11.2466776,Bar Da Gigi,,,,,,,,,,bar
FnD_id_1934061227,46.0497723,11.1313576,,pizza,,,,,,,,,fast_food:pizza
FnD_id_1934722400,46.3551647,10.6618079,Il Cantuccio del gusto,italian,,,,,,https://www.cantucciodelgusto.it/,,,restaurant:italian
FnD_id_1945842880,46.1900301,10.7851391,Bar Augusto,,,,,,,,,,bar
FnD_id_1945847780,46.1687941,10.7633346,Bar Eureka,,,,,,,,,,bar
FnD_id_1945864846,46.0288983,10.7239526,Poker Pub,,,,,,,,,,pub
FnD_id_1945868045,46.0369277,10.7302289,Happy Days,,,Via Durone,,,22b,,,,bar
FnD_id_1952320243,46.1935562,11.9068517,Agriturismo Broch,,,,,,,,,,restaurant
FnD_id_1977210081,46.0695816,11.2062878,Alla Stella,pizza,,,,,,,,,restaurant:pizza
FnD_id_1979796467,46.1032926,11.0970986,Terminal Ro.La.,,,Via San Sebastian,Trento,38121,21,,,,restaurant
FnD_id_1984418523,45.91755,11.1913987,L'Alpe,,,Via Negheli,,38064,62,,+39 0464 723204,,restaurant
FnD_id_1984744024,45.9926072,11.2612062,Da Emma,,,Piazza Vecchia,Caldonazzo,38052,12,,,,bar
FnD_id_1985829027,45.8854706,11.0447015,Circolo Operaio SantaMaria,,Gest. Tecilla Michele,Santa Maria,Rovereto,38068,18,,,,pub
FnD_id_1987142860,46.0366044,11.1146618,Eldorado,,Fernandez Antimo Horst,Via Stella,Trento,38123,9h,,,,bar
FnD_id_1998370789,46.1948069,11.9433466,Pro Loco Sagron Mis,,,,,,,,,,pub
FnD_id_1998966136,46.0708858,11.112497,Il Libertino,,,Piazza di Piedicastello,Trento,38122,4,http://www.ristoranteillibertino.com/,+39 0461 260085,libertinotn@gmail.com,restaurant
FnD_id_1998966141,46.0710211,11.1128044,Trattoria Piedicastello,regional,Tango di Parteli A. & C. SAS,Piazza di Piedicastello,Trento,38122,12,,+39 0461 439859,,restaurant:regional
FnD_id_2018656030,45.8886525,10.5998361,Bar Corona,,,,,,,,,,bar
FnD_id_2018656031,45.888328,10.599316,Bar alla Pesa,,,,,,,,,,bar
