,Municipality,ref: ISTAT,year,Waste type,Quantity,category
2409,22188.0,4022188,2016,Paper and Cardboard (t),"107,492",2.0
2410,22189.0,4022189,2016,Paper and Cardboard (t),"30,490",2.0
2411,22190.0,4022190,2016,Paper and Cardboard (t),"75,874",2.0
2412,22191.0,4022191,2016,Paper and Cardboard (t),"105,878",2.0
2413,22193.0,4022193,2016,Paper and Cardboard (t),"25,734",2.0
2414,22195.0,4022195,2016,Paper and Cardboard (t),"28,125",2.0
2415,22196.0,4022196,2016,Paper and Cardboard (t),"294,535",2.0
2416,22199.0,4022199,2016,Paper and Cardboard (t),"248,147",2.0
2417,22200.0,4022200,2016,Paper and Cardboard (t),"86,447",2.0
2418,22202.0,4022202,2016,Paper and Cardboard (t),"37,801",2.0
2419,22203.0,4022203,2016,Paper and Cardboard (t),"72,271",2.0
2420,22247.0,4022247,2016,Paper and Cardboard (t),"149,641",2.0
2421,22205.0,4022205,2016,Paper and Cardboard (t),"9.468,908",2.0
2422,22232.0,4022232,2016,Paper and Cardboard (t),"86,344",2.0
2423,22209.0,4022209,2016,Paper and Cardboard (t),"39,369",2.0
2424,22210.0,4022210,2016,Paper and Cardboard (t),"63,835",2.0
2425,22248.0,4022248,2016,Paper and Cardboard (t),"383,769",2.0
2426,,4022211,2016,Paper and Cardboard (t),"88,654",2.0
2427,22213.0,4022213,2016,Paper and Cardboard (t),"127,797",2.0
2428,,4022216,2016,Paper and Cardboard (t),"15,824",2.0
2429,,4022217,2016,Paper and Cardboard (t),"147,254",2.0
2430,,4022249,2016,Paper and Cardboard (t),"320,969",2.0
2431,22222.0,4022222,2016,Paper and Cardboard (t),"240,204",2.0
2432,22224.0,4022224,2016,Paper and Cardboard (t),"188,471",2.0
2433,,4022225,2016,Paper and Cardboard (t),"129,863",2.0
2434,22226.0,4022226,2016,Paper and Cardboard (t),"180,762",2.0
2435,22001.0,4022001,2017,Paper and Cardboard (t),"492,875",2.0
2436,22002.0,4022002,2017,Paper and Cardboard (t),"109,071",2.0
2437,22003.0,4022003,2017,Paper and Cardboard (t),"224,948",2.0
2438,22235.0,4022235,2017,Paper and Cardboard (t),"130,899",2.0
2439,,4022236,2017,Paper and Cardboard (t),"361,109",2.0
2440,22237.0,4022237,2017,Paper and Cardboard (t),"40,460",2.0
2441,22005.0,4022005,2017,Paper and Cardboard (t),"292,063",2.0
2442,22006.0,4022006,2017,Paper and Cardboard (t),"1.193,665",2.0
2443,22007.0,4022007,2017,Paper and Cardboard (t),"240,785",2.0
2444,,4022009,2017,Paper and Cardboard (t),"428,440",2.0
2445,22011.0,4022011,2017,Paper and Cardboard (t),"118,204",2.0
2446,22013.0,4022013,2017,Paper and Cardboard (t),"155,137",2.0
2447,22015.0,4022015,2017,Paper and Cardboard (t),"23,898",2.0
2448,22017.0,4022017,2017,Paper and Cardboard (t),"116,158",2.0
2449,22018.0,4022018,2017,Paper and Cardboard (t),"33,243",2.0
2450,22021.0,4022021,2017,Paper and Cardboard (t),"47,194",2.0
2451,22238.0,4022238,2017,Paper and Cardboard (t),"131,931",2.0
2452,22239.0,4022239,2017,Paper and Cardboard (t),"48,887",2.0
2453,22022.0,4022022,2017,Paper and Cardboard (t),"405,474",2.0
2454,22025.0,4022025,2017,Paper and Cardboard (t),"264,921",2.0
2455,22026.0,4022026,2017,Paper and Cardboard (t),"16,450",2.0
2456,,4022027,2017,Paper and Cardboard (t),"51,701",2.0
2457,22029.0,4022029,2017,Paper and Cardboard (t),"69,942",2.0
2458,,4022030,2017,Paper and Cardboard (t),"22,167",2.0
2459,22032.0,4022032,2017,Paper and Cardboard (t),"152,391",2.0
2460,22033.0,4022033,2017,Paper and Cardboard (t),"36,867",2.0
2461,22034.0,4022034,2017,Paper and Cardboard (t),"294,213",2.0
2462,22035.0,4022035,2017,Paper and Cardboard (t),"94,157",2.0
2463,22036.0,4022036,2017,Paper and Cardboard (t),"119,403",2.0
2464,22037.0,4022037,2017,Paper and Cardboard (t),"96,989",2.0
2465,22038.0,4022038,2017,Paper and Cardboard (t),"115,283",2.0
2466,22039.0,4022039,2017,Paper and Cardboard (t),"294,447",2.0
2467,22040.0,4022040,2017,Paper and Cardboard (t),"49,190",2.0
2468,,4022041,2017,Paper and Cardboard (t),"154,481",2.0
2469,22042.0,4022042,2017,Paper and Cardboard (t),"136,038",2.0
2470,22043.0,4022043,2017,Paper and Cardboard (t),"26,046",2.0
2471,22045.0,4022045,2017,Paper and Cardboard (t),"15,906",2.0
2472,22240.0,4022240,2017,Paper and Cardboard (t),"165,459",2.0
2473,,4022046,2017,Paper and Cardboard (t),"43,635",2.0
2474,22048.0,4022048,2017,Paper and Cardboard (t),"81,531",2.0
2475,22047.0,4022047,2017,Paper and Cardboard (t),"206,727",2.0
2476,22049.0,4022049,2017,Paper and Cardboard (t),"59,242",2.0
2477,22050.0,4022050,2017,Paper and Cardboard (t),"439,722",2.0
2478,22051.0,4022051,2017,Paper and Cardboard (t),"88,668",2.0
2479,22052.0,4022052,2017,Paper and Cardboard (t),"48,911",2.0
2480,22053.0,4022053,2017,Paper and Cardboard (t),"222,137",2.0
2481,22054.0,4022054,2017,Paper and Cardboard (t),"7,840",2.0
2482,22241.0,4022241,2017,Paper and Cardboard (t),"180,921",2.0
2483,22058.0,4022058,2017,Paper and Cardboard (t),"53,130",2.0
2484,22059.0,4022059,2017,Paper and Cardboard (t),"17,819",2.0
2485,22060.0,4022060,2017,Paper and Cardboard (t),"19,817",2.0
2486,22061.0,4022061,2017,Paper and Cardboard (t),"280,571",2.0
2487,22062.0,4022062,2017,Paper and Cardboard (t),"446,388",2.0
2488,,4022063,2017,Paper and Cardboard (t),"45,858",2.0
2489,22228.0,4022228,2017,Paper and Cardboard (t),"249,132",2.0
2490,22064.0,4022064,2017,Paper and Cardboard (t),"80,492",2.0
2491,,4022242,2017,Paper and Cardboard (t),"95,845",2.0
2492,22068.0,4022068,2017,Paper and Cardboard (t),"38,499",2.0
2493,,4022070,2017,Paper and Cardboard (t),"62,797",2.0
2494,22071.0,4022071,2017,Paper and Cardboard (t),"28,138",2.0
2495,22074.0,4022074,2017,Paper and Cardboard (t),"82,507",2.0
2496,22233.0,4022233,2017,Paper and Cardboard (t),"202,238",2.0
2497,22078.0,4022078,2017,Paper and Cardboard (t),"55,438",2.0
2498,22079.0,4022079,2017,Paper and Cardboard (t),"301,331",2.0
2499,,4022080,2017,Paper and Cardboard (t),"50,022",2.0
2500,22081.0,4022081,2017,Paper and Cardboard (t),"112,844",2.0
2501,,4022083,2017,Paper and Cardboard (t),"77,178",2.0
2502,,4022085,2017,Paper and Cardboard (t),"34,982",2.0
2503,22087.0,4022087,2017,Paper and Cardboard (t),"318,294",2.0
2504,,4022088,2017,Paper and Cardboard (t),"109,374",2.0
2505,22089.0,4022089,2017,Paper and Cardboard (t),"94,671",2.0
2506,,4022090,2017,Paper and Cardboard (t),"28,260",2.0
2507,22091.0,4022091,2017,Paper and Cardboard (t),"31,966",2.0
2508,22092.0,4022092,2017,Paper and Cardboard (t),"189,800",2.0
2509,22093.0,4022093,2017,Paper and Cardboard (t),"76,396",2.0
2510,22095.0,4022095,2017,Paper and Cardboard (t),"108,306",2.0
2511,22097.0,4022097,2017,Paper and Cardboard (t),"65,084",2.0
2512,22098.0,4022098,2017,Paper and Cardboard (t),"192,905",2.0
2513,22102.0,4022102,2017,Paper and Cardboard (t),"127,952",2.0
2514,22103.0,4022103,2017,Paper and Cardboard (t),"666,119",2.0
2515,22229.0,4022229,2017,Paper and Cardboard (t),"387,679",2.0
2516,22104.0,4022104,2017,Paper and Cardboard (t),"697,012",2.0
2517,22106.0,4022106,2017,Paper and Cardboard (t),"54,051",2.0
2518,22108.0,4022108,2017,Paper and Cardboard (t),"65,856",2.0
2519,,4022109,2017,Paper and Cardboard (t),"16,784",2.0
2520,22243.0,4022243,2017,Paper and Cardboard (t),"216,661",2.0
2521,,4022110,2017,Paper and Cardboard (t),"165,466",2.0
2522,,4022111,2017,Paper and Cardboard (t),"41,285",2.0
2523,22112.0,4022112,2017,Paper and Cardboard (t),"9,060",2.0
2524,22113.0,4022113,2017,Paper and Cardboard (t),"53,190",2.0
2525,22114.0,4022114,2017,Paper and Cardboard (t),"126,102",2.0
2526,22115.0,4022115,2017,Paper and Cardboard (t),"87,725",2.0
2527,22116.0,4022116,2017,Paper and Cardboard (t),"410,975",2.0
2528,22117.0,4022117,2017,Paper and Cardboard (t),"526,334",2.0
2529,22118.0,4022118,2017,Paper and Cardboard (t),"282,934",2.0
2530,22120.0,4022120,2017,Paper and Cardboard (t),"184,990",2.0
2531,22123.0,4022123,2017,Paper and Cardboard (t),"576,867",2.0
2532,22124.0,4022124,2017,Paper and Cardboard (t),"354,511",2.0
2533,,4022126,2017,Paper and Cardboard (t),"103,077",2.0
2534,22127.0,4022127,2017,Paper and Cardboard (t),"127,970",2.0
2535,22128.0,4022128,2017,Paper and Cardboard (t),"98,237",2.0
2536,22129.0,4022129,2017,Paper and Cardboard (t),"51,621",2.0
2537,22130.0,4022130,2017,Paper and Cardboard (t),"36,449",2.0
2538,22131.0,4022131,2017,Paper and Cardboard (t),"63,735",2.0
2539,,4022133,2017,Paper and Cardboard (t),"13,072",2.0
2540,,4022134,2017,Paper and Cardboard (t),"79,533",2.0
2541,22136.0,4022136,2017,Paper and Cardboard (t),"135,168",2.0
2542,22137.0,4022137,2017,Paper and Cardboard (t),"61,642",2.0
2543,22138.0,4022138,2017,Paper and Cardboard (t),"28,290",2.0
2544,22139.0,4022139,2017,Paper and Cardboard (t),"1.544,660",2.0
2545,,4022234,2017,Paper and Cardboard (t),"96,732",2.0
2546,22142.0,4022142,2017,Paper and Cardboard (t),"37,658",2.0
2547,22143.0,4022143,2017,Paper and Cardboard (t),"529,100",2.0
2548,22144.0,4022144,2017,Paper and Cardboard (t),"137,021",2.0
2549,,4022244,2017,Paper and Cardboard (t),"123,588",2.0
2550,,4022145,2017,Paper and Cardboard (t),"285,019",2.0
2551,22230.0,4022230,2017,Paper and Cardboard (t),"475,544",2.0
2552,22147.0,4022147,2017,Paper and Cardboard (t),"463,516",2.0
2553,,4022245,2017,Paper and Cardboard (t),"659,522",2.0
2554,22150.0,4022150,2017,Paper and Cardboard (t),"68,876",2.0
2555,,4022152,2017,Paper and Cardboard (t),"80,983",2.0
2556,22153.0,4022153,2017,Paper and Cardboard (t),"1.260,308",2.0
2557,,4022154,2017,Paper and Cardboard (t),"40,078",2.0
2558,22155.0,4022155,2017,Paper and Cardboard (t),"104,483",2.0
2559,22156.0,4022156,2017,Paper and Cardboard (t),"159,922",2.0
2560,22157.0,4022157,2017,Paper and Cardboard (t),"20,756",2.0
2561,22135.0,4022135,2017,Paper and Cardboard (t),"63,015",2.0
2562,22159.0,4022159,2017,Paper and Cardboard (t),"51,575",2.0
2563,,4022160,2017,Paper and Cardboard (t),"120,096",2.0
2564,22161.0,4022161,2017,Paper and Cardboard (t),"2.776,946",2.0
2565,,4022162,2017,Paper and Cardboard (t),"39,062",2.0
2566,22163.0,4022163,2017,Paper and Cardboard (t),"60,847",2.0
2567,22164.0,4022164,2017,Paper and Cardboard (t),"13,777",2.0
2568,22165.0,4022165,2017,Paper and Cardboard (t),"23,513",2.0
2569,22231.0,4022231,2017,Paper and Cardboard (t),"129,845",2.0
2570,,4022167,2017,Paper and Cardboard (t),"230,868",2.0
2571,,4022168,2017,Paper and Cardboard (t),"78,802",2.0
2572,22169.0,4022169,2017,Paper and Cardboard (t),"60,847",2.0
2573,22170.0,4022170,2017,Paper and Cardboard (t),"64,152",2.0
2574,22171.0,4022171,2017,Paper and Cardboard (t),"79,713",2.0
2575,22172.0,4022172,2017,Paper and Cardboard (t),"117,580",2.0
2576,22246.0,4022246,2017,Paper and Cardboard (t),"222,407",2.0
2577,22173.0,4022173,2017,Paper and Cardboard (t),"30,170",2.0
2578,,4022176,2017,Paper and Cardboard (t),"92,163",2.0
2579,22177.0,4022177,2017,Paper and Cardboard (t),"65,856",2.0
2580,22179.0,4022179,2017,Paper and Cardboard (t),"118,504",2.0
2581,22180.0,4022180,2017,Paper and Cardboard (t),"101,227",2.0
2582,22181.0,4022181,2017,Paper and Cardboard (t),"45,795",2.0
2583,22182.0,4022182,2017,Paper and Cardboard (t),"99,536",2.0
2584,22183.0,4022183,2017,Paper and Cardboard (t),"307,276",2.0
2585,22184.0,4022184,2017,Paper and Cardboard (t),"56,384",2.0
2586,22188.0,4022188,2017,Paper and Cardboard (t),"96,125",2.0
2587,22189.0,4022189,2017,Paper and Cardboard (t),"28,425",2.0
2588,22190.0,4022190,2017,Paper and Cardboard (t),"73,934",2.0
2589,22191.0,4022191,2017,Paper and Cardboard (t),"107,500",2.0
2590,22193.0,4022193,2017,Paper and Cardboard (t),"24,710",2.0
2591,22195.0,4022195,2017,Paper and Cardboard (t),"27,314",2.0
2592,22196.0,4022196,2017,Paper and Cardboard (t),"291,790",2.0
2593,22199.0,4022199,2017,Paper and Cardboard (t),"240,723",2.0
2594,22200.0,4022200,2017,Paper and Cardboard (t),"84,729",2.0
2595,22202.0,4022202,2017,Paper and Cardboard (t),"29,286",2.0
2596,22203.0,4022203,2017,Paper and Cardboard (t),"65,999",2.0
2597,22247.0,4022247,2017,Paper and Cardboard (t),"145,165",2.0
2598,22205.0,4022205,2017,Paper and Cardboard (t),"9.436,014",2.0
2599,22232.0,4022232,2017,Paper and Cardboard (t),"83,761",2.0
2600,22209.0,4022209,2017,Paper and Cardboard (t),"39,002",2.0
2601,22210.0,4022210,2017,Paper and Cardboard (t),"62,995",2.0
2602,22248.0,4022248,2017,Paper and Cardboard (t),"385,521",2.0
2603,,4022211,2017,Paper and Cardboard (t),"87,829",2.0
2604,22213.0,4022213,2017,Paper and Cardboard (t),"120,761",2.0
2605,,4022216,2017,Paper and Cardboard (t),"16,395",2.0
2606,,4022217,2017,Paper and Cardboard (t),"150,406",2.0
2607,,4022249,2017,Paper and Cardboard (t),"314,593",2.0
2608,22222.0,4022222,2017,Paper and Cardboard (t),"201,448",2.0
2609,22224.0,4022224,2017,Paper and Cardboard (t),"190,117",2.0
2610,,4022225,2017,Paper and Cardboard (t),"130,455",2.0
2611,22226.0,4022226,2017,Paper and Cardboard (t),"179,076",2.0
2612,22001.0,4022001,2018,Paper and Cardboard (t),"500,379",2.0
2613,22002.0,4022002,2018,Paper and Cardboard (t),"112,013",2.0
2614,22003.0,4022003,2018,Paper and Cardboard (t),"239,433",2.0
2615,22235.0,4022235,2018,Paper and Cardboard (t),"132,558",2.0
2616,,4022236,2018,Paper and Cardboard (t),"366,389",2.0
2617,22237.0,4022237,2018,Paper and Cardboard (t),"41,065",2.0
2618,22005.0,4022005,2018,Paper and Cardboard (t),"315,796",2.0
2619,22006.0,4022006,2018,Paper and Cardboard (t),"1.209,152",2.0
2620,22007.0,4022007,2018,Paper and Cardboard (t),"228,916",2.0
2621,,4022009,2018,Paper and Cardboard (t),"433,532",2.0
2622,22011.0,4022011,2018,Paper and Cardboard (t),"119,366",2.0
2623,22013.0,4022013,2018,Paper and Cardboard (t),"163,593",2.0
2624,22015.0,4022015,2018,Paper and Cardboard (t),"23,596",2.0
2625,22017.0,4022017,2018,Paper and Cardboard (t),"102,558",2.0
2626,22018.0,4022018,2018,Paper and Cardboard (t),"32,380",2.0
2627,22021.0,4022021,2018,Paper and Cardboard (t),"42,165",2.0
2628,22238.0,4022238,2018,Paper and Cardboard (t),"119,856",2.0
2629,22239.0,4022239,2018,Paper and Cardboard (t),"42,805",2.0
2630,22022.0,4022022,2018,Paper and Cardboard (t),"424,791",2.0
2631,22025.0,4022025,2018,Paper and Cardboard (t),"270,365",2.0
2632,22026.0,4022026,2018,Paper and Cardboard (t),"16,451",2.0
2633,,4022027,2018,Paper and Cardboard (t),"50,475",2.0
2634,22029.0,4022029,2018,Paper and Cardboard (t),"60,219",2.0
2635,,4022030,2018,Paper and Cardboard (t),"21,124",2.0
2636,22032.0,4022032,2018,Paper and Cardboard (t),"158,119",2.0
2637,22033.0,4022033,2018,Paper and Cardboard (t),"35,860",2.0
2638,22034.0,4022034,2018,Paper and Cardboard (t),"301,040",2.0
2639,22035.0,4022035,2018,Paper and Cardboard (t),"100,908",2.0
2640,22036.0,4022036,2018,Paper and Cardboard (t),"128,217",2.0
2641,22037.0,4022037,2018,Paper and Cardboard (t),"93,035",2.0
2642,22038.0,4022038,2018,Paper and Cardboard (t),"118,526",2.0
2643,22039.0,4022039,2018,Paper and Cardboard (t),"290,754",2.0
2644,22040.0,4022040,2018,Paper and Cardboard (t),"45,810",2.0
2645,,4022041,2018,Paper and Cardboard (t),"143,543",2.0
2646,22042.0,4022042,2018,Paper and Cardboard (t),"123,000",2.0
2647,22043.0,4022043,2018,Paper and Cardboard (t),"27,980",2.0
2648,22045.0,4022045,2018,Paper and Cardboard (t),"14,152",2.0
2649,22240.0,4022240,2018,Paper and Cardboard (t),"169,818",2.0
2650,,4022046,2018,Paper and Cardboard (t),"42,249",2.0
2651,22048.0,4022048,2018,Paper and Cardboard (t),"83,555",2.0
2652,22047.0,4022047,2018,Paper and Cardboard (t),"199,380",2.0
2653,22049.0,4022049,2018,Paper and Cardboard (t),"57,768",2.0
2654,22050.0,4022050,2018,Paper and Cardboard (t),"421,013",2.0
2655,22051.0,4022051,2018,Paper and Cardboard (t),"87,614",2.0
2656,22052.0,4022052,2018,Paper and Cardboard (t),"51,739",2.0
2657,22053.0,4022053,2018,Paper and Cardboard (t),"228,784",2.0
2658,22054.0,4022054,2018,Paper and Cardboard (t),"8,121",2.0
2659,22241.0,4022241,2018,Paper and Cardboard (t),"182,484",2.0
2660,22058.0,4022058,2018,Paper and Cardboard (t),"53,174",2.0
2661,22059.0,4022059,2018,Paper and Cardboard (t),"18,137",2.0
2662,22060.0,4022060,2018,Paper and Cardboard (t),"19,816",2.0
2663,22061.0,4022061,2018,Paper and Cardboard (t),"282,942",2.0
2664,22062.0,4022062,2018,Paper and Cardboard (t),"441,811",2.0
2665,,4022063,2018,Paper and Cardboard (t),"42,748",2.0
2666,22228.0,4022228,2018,Paper and Cardboard (t),"223,170",2.0
2667,22064.0,4022064,2018,Paper and Cardboard (t),"77,218",2.0
2668,,4022242,2018,Paper and Cardboard (t),"93,222",2.0
2669,22068.0,4022068,2018,Paper and Cardboard (t),"34,769",2.0
2670,,4022070,2018,Paper and Cardboard (t),"60,921",2.0
2671,22071.0,4022071,2018,Paper and Cardboard (t),"27,419",2.0
2672,22074.0,4022074,2018,Paper and Cardboard (t),"77,021",2.0
2673,22233.0,4022233,2018,Paper and Cardboard (t),"222,195",2.0
2674,22078.0,4022078,2018,Paper and Cardboard (t),"36,989",2.0
2675,22079.0,4022079,2018,Paper and Cardboard (t),"319,362",2.0
2676,,4022080,2018,Paper and Cardboard (t),"52,796",2.0
2677,22081.0,4022081,2018,Paper and Cardboard (t),"124,476",2.0
2678,,4022083,2018,Paper and Cardboard (t),"68,489",2.0
2679,,4022085,2018,Paper and Cardboard (t),"34,608",2.0
2680,22087.0,4022087,2018,Paper and Cardboard (t),"328,213",2.0
2681,,4022088,2018,Paper and Cardboard (t),"111,605",2.0
2682,22089.0,4022089,2018,Paper and Cardboard (t),"92,288",2.0
2683,,4022090,2018,Paper and Cardboard (t),"29,289",2.0
2684,22091.0,4022091,2018,Paper and Cardboard (t),"34,140",2.0
2685,22092.0,4022092,2018,Paper and Cardboard (t),"194,191",2.0
2686,22093.0,4022093,2018,Paper and Cardboard (t),"69,770",2.0
2687,22095.0,4022095,2018,Paper and Cardboard (t),"117,205",2.0
2688,22097.0,4022097,2018,Paper and Cardboard (t),"91,068",2.0
2689,22098.0,4022098,2018,Paper and Cardboard (t),"196,539",2.0
2690,22102.0,4022102,2018,Paper and Cardboard (t),"127,428",2.0
2691,22103.0,4022103,2018,Paper and Cardboard (t),"689,600",2.0
2692,22229.0,4022229,2018,Paper and Cardboard (t),"463,873",2.0
2693,22104.0,4022104,2018,Paper and Cardboard (t),"752,464",2.0
2694,22106.0,4022106,2018,Paper and Cardboard (t),"50,662",2.0
2695,22108.0,4022108,2018,Paper and Cardboard (t),"65,636",2.0
2696,,4022109,2018,Paper and Cardboard (t),"25,046",2.0
2697,22243.0,4022243,2018,Paper and Cardboard (t),"224,252",2.0
2698,,4022110,2018,Paper and Cardboard (t),"161,763",2.0
2699,,4022111,2018,Paper and Cardboard (t),"41,004",2.0
2700,22112.0,4022112,2018,Paper and Cardboard (t),"8,969",2.0
2701,22113.0,4022113,2018,Paper and Cardboard (t),"51,501",2.0
2702,22114.0,4022114,2018,Paper and Cardboard (t),"118,739",2.0
2703,22115.0,4022115,2018,Paper and Cardboard (t),"127,003",2.0
2704,22116.0,4022116,2018,Paper and Cardboard (t),"420,407",2.0
2705,22117.0,4022117,2018,Paper and Cardboard (t),"543,371",2.0
2706,22118.0,4022118,2018,Paper and Cardboard (t),"272,668",2.0
2707,22120.0,4022120,2018,Paper and Cardboard (t),"197,061",2.0
2708,22123.0,4022123,2018,Paper and Cardboard (t),"583,319",2.0
2709,22124.0,4022124,2018,Paper and Cardboard (t),"302,741",2.0
2710,,4022126,2018,Paper and Cardboard (t),"103,855",2.0
2711,22127.0,4022127,2018,Paper and Cardboard (t),"126,241",2.0
2712,22128.0,4022128,2018,Paper and Cardboard (t),"86,150",2.0
2713,22129.0,4022129,2018,Paper and Cardboard (t),"52,824",2.0
2714,22130.0,4022130,2018,Paper and Cardboard (t),"38,152",2.0
2715,22131.0,4022131,2018,Paper and Cardboard (t),"62,518",2.0
2716,,4022133,2018,Paper and Cardboard (t),"12,849",2.0
2717,,4022134,2018,Paper and Cardboard (t),"76,236",2.0
2718,22136.0,4022136,2018,Paper and Cardboard (t),"142,393",2.0
2719,22137.0,4022137,2018,Paper and Cardboard (t),"54,916",2.0
2720,22138.0,4022138,2018,Paper and Cardboard (t),"24,111",2.0
2721,22139.0,4022139,2018,Paper and Cardboard (t),"1.524,408",2.0
2722,,4022234,2018,Paper and Cardboard (t),"85,903",2.0
2723,22142.0,4022142,2018,Paper and Cardboard (t),"37,825",2.0
2724,22143.0,4022143,2018,Paper and Cardboard (t),"494,854",2.0
2725,22144.0,4022144,2018,Paper and Cardboard (t),"136,524",2.0
2726,,4022244,2018,Paper and Cardboard (t),"109,779",2.0
2727,22230.0,4022230,2018,Paper and Cardboard (t),"469,416",2.0
2728,22147.0,4022147,2018,Paper and Cardboard (t),"442,854",2.0
2729,,4022245,2018,Paper and Cardboard (t),"611,540",2.0
2730,22150.0,4022150,2018,Paper and Cardboard (t),"68,386",2.0
2731,,4022152,2018,Paper and Cardboard (t),"80,386",2.0
2732,22153.0,4022153,2018,Paper and Cardboard (t),"1.346,411",2.0
2733,,4022154,2018,Paper and Cardboard (t),"39,321",2.0
2734,22155.0,4022155,2018,Paper and Cardboard (t),"102,944",2.0
2735,22156.0,4022156,2018,Paper and Cardboard (t),"168,822",2.0
2736,22157.0,4022157,2018,Paper and Cardboard (t),"21,879",2.0
2737,22135.0,4022135,2018,Paper and Cardboard (t),"66,295",2.0
